Source,Target,Type,Id,Label,timeset,Weight,year,place,journal
陈菊珍,公正 (n),Directed,71917,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
陈菊珍,成都 (n),Directed,71918,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
陈菊珍,永远 (n),Directed,71919,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
陈菊珍,游行 (n),Directed,71920,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
陈菊珍,青年人 (n),Directed,71921,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
陈轲,崇明 (n),Directed,71922,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
陈轲,救救 (n),Directed,71923,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
陈辛,初冬 (n),Directed,71924,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
陈鼎龢,两股 (n),Directed,71925,,"<[1945.0, 1945.0]>",1,1945,重庆,《再生》
陈鼎龢,权威 (n),Directed,71926,,"<[1945.0, 1945.0]>",1,1945,重庆,《再生》
陈鼎龢,武力 (n),Directed,71927,,"<[1945.0, 1945.0]>",1,1945,重庆,《再生》
陈鼎龢,潮流 (n),Directed,71928,,"<[1945.0, 1945.0]>",1,1945,重庆,《再生》
陶大镛,之神 (n),Directed,71929,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
陶大镛,会议 (n),Directed,71930,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
陶大镛,伟绩 (n),Directed,71931,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
陶大镛,光明 (n),Directed,71932,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
陶大镛,克里米亚 (n),Directed,71933,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
陶大镛,前提 (n),Directed,71934,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
陶大镛,努力 (n),Directed,71935,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
陶大镛,双十节 (n),Directed,71936,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
陶大镛,复员 (n),Directed,71937,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
陶大镛,宪章 (n),Directed,71938,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
陶大镛,庆祝 (n),Directed,71939,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
陶大镛,应有 (n),Directed,71940,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
陶大镛,当前 (n),Directed,71941,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
陶大镛,征文 (n),Directed,71942,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
陶大镛,新世界 (n),Directed,71943,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
陶大镛,新中国 (n),Directed,71944,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
陶大镛,新年 (n),Directed,71945,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
陶大镛,条件 (n),Directed,71946,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
陶大镛,经济 (n),Directed,71947,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
陶大镛,而作 (n),Directed,71948,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
陶大镛,迎接 (n),Directed,71949,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
陶大镛,远景 (n),Directed,71950,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
陶行知,一切 (n),Directed,71951,,"<[1945.0, 1945.0]>",2,1945,重庆,《民主(重庆)》
陶行知,一百零七 (n),Directed,71953,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,三首 (n),Directed,71954,,"<[1945.0, 1945.0]>",2,1945,重庆,《民主(重庆)》
陶行知,两国关 (n),Directed,71956,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,中美 (n),Directed,71957,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,之死 (n),Directed,71958,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,之路 (n),Directed,71959,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,停止 (n),Directed,71960,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,公司 (n),Directed,71961,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,博士 (n),Directed,71962,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,原子弹 (n),Directed,71963,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,因反 (n),Directed,71964,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,学习 (n),Directed,71965,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,学生 (n),Directed,71966,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,安全 (n),Directed,71967,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,希望 (n),Directed,71968,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,带来 (n),Directed,71969,,"<[1945.0, 1945.0]>",2,1945,重庆,《民主(重庆)》
陶行知,庆祝 (n),Directed,71971,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,插曲 (n),Directed,71972,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,收场 (n),Directed,71973,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,政治协商会议 (n),Directed,71974,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,新年 (n),Directed,71975,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,昆明 (n),Directed,71976,,"<[1945.0, 1945.0]>",2,1945,重庆,《民主(重庆)》
陶行知,有感 (n),Directed,71978,,"<[1945.0, 1945.0]>",2,1945,重庆,《民主(重庆)》
陶行知,杜威 (n),Directed,71980,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,死去 (n),Directed,71981,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,民之所 (n),Directed,71982,,"<[1945.0, 1945.0]>",2,1945,重庆,《民主(重庆)》
陶行知,活着 (n),Directed,71984,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,流血 (n),Directed,71985,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,爱护 (n),Directed,71986,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,立刻 (n),Directed,71987,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,纪念 (n),Directed,71988,,"<[1946.0, 1946.0]>",2,1946,上海,《民主(上海)》
陶行知,老板 (n),Directed,71989,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,胜利 (n),Directed,71990,,"<[1945.0, 1945.0]>",2,1945,重庆,《民主(重庆)》
陶行知,自由 (n),Directed,71992,,"<[1946.0, 1946.0]>",2,1946,重庆,《民主(重庆)》
陶行知,英国 (n),Directed,71993,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,范旭东 (n),Directed,71994,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,莫吞 (n),Directed,71995,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,血案 (n),Directed,71996,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
陶行知,解放出来 (n),Directed,71997,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,诞辰 (n),Directed,71998,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,运用 (n),Directed,71999,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,追思 (n),Directed,72000,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,队伍 (n),Directed,72001,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
陶行知,陈嘉庚 (n),Directed,72002,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
隐民,买卖人 (n),Directed,72003,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
隐民,呼声 (n),Directed,72004,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
隐民,大众 (n),Directed,72005,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
隐民,大后方 (n),Directed,72006,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
雨生,政治协商会议 (n),Directed,72007,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
雷诺斯,东来 (n),Directed,72008,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
雷诺斯,大军 (n),Directed,72009,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
雷诺斯,美国 (n),Directed,72010,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
雷铭,中国 (n),Directed,72011,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
雷铭,推进 (n),Directed,72012,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
雷铭,民主运动 (n),Directed,72013,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
青蛉,步武 (n),Directed,72014,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
静远,国共 (n),Directed,72015,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
静远,大使 (n),Directed,72016,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
静远,政治协商会议 (n),Directed,72017,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
静远,问题 (n),Directed,72018,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
静远,马歇尔 (n),Directed,72019,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
韦康,主张 (n),Directed,72020,,"<[1945.0, 1945.0]>",1,1945,重庆,《再生》
韦康,对抗战 (n),Directed,72021,,"<[1945.0, 1945.0]>",1,1945,重庆,《再生》
韦康,经济 (n),Directed,72022,,"<[1945.0, 1945.0]>",1,1945,重庆,《再生》
项黎,内战 (n),Directed,72023,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
项黎,危机 (n),Directed,72024,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
项黎,当前 (n),Directed,72025,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
项黎,文化 (n),Directed,72026,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
项黎,期望 (n),Directed,72027,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
项黎,检讨 (n),Directed,72028,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
项黎,运动 (n),Directed,72029,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
顾均正,下期 (n),Directed,72030,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
顾均正,原子炸弹 (n),Directed,72031,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
顾均正,浅释 (n),Directed,72032,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
顾均正,续完 (n),Directed,72033,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
顿风,光明 (n),Directed,72034,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
顿风,失去 (n),Directed,72035,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
颂俞华,关系 (n),Directed,72036,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
颂俞华,变化 (n),Directed,72037,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
颂俞华,敌阁 (n),Directed,72038,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
颂俞华,更迭 (n),Directed,72039,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
颂俞华,苏日 (n),Directed,72040,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
马丁,不会 (n),Directed,72041,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
马丁,心照不宣 (n),Directed,72042,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
马丁,谈何容易 (n),Directed,72043,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
马丁,退票 (n),Directed,72044,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
马义,展望 (n),Directed,72045,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
马义,政治协商会议 (n),Directed,72046,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
马代,农村 (n),Directed,72047,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
马叙伦,人民 (n),Directed,72048,,"<[1946.0, 1946.0]>",5,1946,上海,《民主(上海)》
马叙伦,代表 (n),Directed,72049,,"<[1948.0, 1948.0]>",2,1948,香港,《光明报》
马叙伦,以前 (n),Directed,72050,,"<[1946.0, 1946.0]>",2,1946,上海,《民主(上海)》
马叙伦,以后 (n),Directed,72051,,"<[1946.0, 1946.0]>",2,1946,上海,《民主(上海)》
马叙伦,保障 (n),Directed,72052,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
马叙伦,公开信 (n),Directed,72053,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
马叙伦,再说 (n),Directed,72054,,"<[1946.0, 1946.0]>",2,1946,上海,《民主(上海)》
马叙伦,和平 (n),Directed,72055,,"<[1946.0, 1946.0]>",2,1946,上海,《民主(上海)》
马叙伦,国民 (n),Directed,72056,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
马叙伦,国民大会 (n),Directed,72057,,"<[1946.0, 1946.0]>",2,1946,上海,《民主(上海)》
马叙伦,宣言 (n),Directed,72058,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
马叙伦,应该 (n),Directed,72059,,"<[1946.0, 1946.0]>",2,1946,上海,《民主(上海)》
马叙伦,思想解放 (n),Directed,72060,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
马叙伦,惨案 (n),Directed,72061,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
马叙伦,惩奸 (n),Directed,72062,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
马叙伦,改进 (n),Directed,72063,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
马叙伦,政治协商 (n),Directed,72064,,"<[1946.0, 1946.0]>",2,1946,上海,《周报(上海1945)》
马叙伦,政治协商会议 (n),Directed,72065,,"<[1946.0, 1946.0]>",3,1946,上海,《民主(上海)》
马叙伦,昆明 (n),Directed,72066,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
马叙伦,暗礁 (n),Directed,72067,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
马叙伦,武力 (n),Directed,72068,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
马叙伦,民主 (n),Directed,72069,,"<[1946.0, 1946.0]>",7,1946,上海,《周报(上海1945)》
马叙伦,的话 (n),Directed,72070,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
马叙伦,结束 (n),Directed,72071,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
马叙伦,美国 (n),Directed,72072,,"<[1946.0, 1946.0]>",3,1946,上海,《民主(上海)》
马叙伦,老百姓 (n),Directed,72073,,"<[1946.0, 1946.0]>",2,1946,上海,《周报(上海1945)》
马叙伦,联谊会 (n),Directed,72074,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
马叙伦,说话 (n),Directed,72075,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
马叙伦,责任 (n),Directed,72076,,"<[1946.0, 1946.0]>",3,1946,上海,《民主(上海)》
马叙伦,走上 (n),Directed,72077,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
马叙伦,需要 (n),Directed,72078,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
马叙伦,高等教育 (n),Directed,72079,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
马哲民,关於 (n),Directed,72080,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
马哲民,军队 (n),Directed,72081,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
马哲民,国家化 (n),Directed,72082,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
马哲民,政治协商会议 (n),Directed,72083,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
马哲民,民主同盟 (n),Directed,72084,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
马寅初,妇女 (n),Directed,72085,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
马寅初,美国 (n),Directed,72086,,"<[1947.0, 1947.0]>",3,1947,上海,《现代文摘(上海)》
马戈,垂钓 (n),Directed,72087,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
马戈,浦江 (n),Directed,72088,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
马星野,初稿 (n),Directed,72089,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
马星野,马星野 (n),Directed,72090,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
马歇尔,军队 (n),Directed,72091,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
马歇尔,国家 (n),Directed,72092,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
马歇尔,民主 (n),Directed,72093,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
马歇尔特,上海市 (n),Directed,72094,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
马歇尔特,人士 (n),Directed,72095,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
马歇尔特,假冒 (n),Directed,72096,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
马歇尔特,同学 (n),Directed,72097,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
马歇尔特,告归长 (n),Directed,72098,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
马歇尔特,大中学生 (n),Directed,72099,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
马歇尔特,大使 (n),Directed,72100,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
马歇尔特,打事 (n),Directed,72101,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
马歇尔特,欢迎 (n),Directed,72102,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
马歇尔特,社会 (n),Directed,72103,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
马歇尔特,马歇 (n),Directed,72104,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
马远,免儿爷 (n),Directed,72105,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
马远,杂感 (n),Directed,72106,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
马远,道行 (n),Directed,72107,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
骆闻,大衆 (n),Directed,72108,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
骆闻,悼念 (n),Directed,72109,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
骆闻,文艺 (n),Directed,72110,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
骆闻,至高无上 (n),Directed,72111,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
骆闻,行动 (n),Directed,72112,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
骆闻,问题 (n),Directed,72113,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
高光,一二一 (n),Directed,72114,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
高光,惨案 (n),Directed,72115,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
高光,纪纲 (n),Directed,72116,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
高克夫,不是 (n),Directed,72117,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
高克夫,别有用心 (n),Directed,72118,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
高克夫,国家 (n),Directed,72119,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
高克夫,忘掉 (n),Directed,72120,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
高克夫,民族 (n),Directed,72121,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
高克夫,青年 (n),Directed,72122,,"<[1945.0, 1945.0]>",1,1945,上海,《国讯》
高克奇,一週年 (n),Directed,72123,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
高克奇,偶感 (n),Directed,72124,,"<[1946.0, 1946.0]>",2,1946,重庆,《民主(重庆)》
高克奇,半山 (n),Directed,72125,,"<[1946.0, 1946.0]>",2,1946,重庆,《民主(重庆)》
高克奇,各界 (n),Directed,72126,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
高克奇,大会 (n),Directed,72127,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
高克奇,师生 (n),Directed,72128,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
高克奇,强兄 (n),Directed,72129,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
高克奇,昆明 (n),Directed,72130,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
高克奇,死难 (n),Directed,72131,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
高克奇,端妹 (n),Directed,72132,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
高克奇,纪念 (n),Directed,72133,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
高克奇,追悼 (n),Directed,72134,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
高克奇,遥祭 (n),Directed,72135,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
高克奇,陪都 (n),Directed,72136,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
高克奇,黔桂 (n),Directed,72137,,"<[1945.0, 1945.0]>",1,1945,重庆,《民主(重庆)》
高扬,中国 (n),Directed,72138,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
高扬,团结 (n),Directed,72139,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
高扬,城市 (n),Directed,72140,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
高扬,孩子 (n),Directed,72141,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
高扬,招唤 (n),Directed,72142,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
高扬,政治协商会议 (n),Directed,72143,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
高扬,生命 (n),Directed,72144,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
高扬,谷穗 (n),Directed,72145,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
高扬,赌博 (n),Directed,72146,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
高扬,重庆 (n),Directed,72147,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
魏友棐,中储 (n),Directed,72148,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
魏友棐,伪储币 (n),Directed,72149,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
魏友棐,意见 (n),Directed,72150,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
魏友棐,整理 (n),Directed,72151,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
魏友棐,清理 (n),Directed,72152,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
魏矢,先生 (n),Directed,72153,,"<[1945.0, 1945.0]>",1,1945,重庆,《再生》
魏矢,剪影 (n),Directed,72154,,"<[1945.0, 1945.0]>",1,1945,重庆,《再生》
魏矢,张升 (n),Directed,72155,,"<[1945.0, 1945.0]>",1,1945,重庆,《再生》
魏矢,张澜 (n),Directed,72156,,"<[1945.0, 1945.0]>",1,1945,重庆,《再生》
魏矢,民主 (n),Directed,72157,,"<[1945.0, 1945.0]>",1,1945,重庆,《再生》
魏矢,老战士 (n),Directed,72158,,"<[1945.0, 1945.0]>",1,1945,重庆,《再生》
魏矢,脸谱 (n),Directed,72159,,"<[1945.0, 1945.0]>",1,1945,重庆,《再生》
魏金枝,义务教育 (n),Directed,72160,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
魏金枝,国民 (n),Directed,72161,,"<[1945.0, 1945.0]>",1,1945,上海,《民主(上海)》
鱼目,处处 (n),Directed,72162,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
鱼目,盗匪 (n),Directed,72163,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
鲁小詹,会议 (n),Directed,72164,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
鲁小詹,党派 (n),Directed,72165,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
鲁小詹,参政员 (n),Directed,72166,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
鲁小詹,报及 (n),Directed,72167,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
鲁小詹,教授 (n),Directed,72168,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
鲁小詹,混水摸鱼 (n),Directed,72169,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
鲁小詹,燕树棠 (n),Directed,72170,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
鲁小詹,益世 (n),Directed,72171,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
鲁小詹,秋原 (n),Directed,72172,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
鲁小詹,答胡 (n),Directed,72173,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
鲁小詹,谈到 (n),Directed,72174,,"<[1945.0, 1945.0]>",1,1945,昆明,《民主周刊(昆明)》
鲁山,政治协商会议 (n),Directed,72175,,"<[1946.0, 1946.0]>",3,1946,昆明,《民主周刊(昆明)》
鲁迅,儿时 (n),Directed,72176,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
鲁逵,广告 (n),Directed,72177,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
鲁逵,民主 (n),Directed,72178,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
鲍乐蒂,中国 (n),Directed,72179,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
鲍乐蒂,工业 (n),Directed,72180,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
鲍乐蒂,战后 (n),Directed,72181,,"<[1945.0, 1945.0]>",1,1945,上海,《周报(上海1945)》
