"source","target","year","place","weight"
"史国衡","《再生》",1946,"上海",1
"史枚","《民主(上海)》",1946,"上海",1
"史永","《民主(上海)》",1946,"上海",1
"史笃","《民主(上海)》",1946,"上海",1
"史言","《周报(上海1945)》",1946,"上海",1
"史逸","《民主(上海)》",1946,"上海",1
"史鉴","《民主:桂林版》",1946,"桂林",1
"史靖","《民主周刊(昆明)》",1946,"昆明",1
"叶正明","《周报(上海1945)》",1946,"上海",1
"叶浅予","《周报(上海1945)》",1946,"上海",1
"司马文森","《周报(上海1945)》",1946,"上海",1
"向师程","《民主(上海)》",1946,"上海",1
"向春","《民主:桂林版》",1946,"桂林",1
"向豁","《民主(重庆)》",1946,"重庆",1
"向达","《民主周刊(昆明)》",1946,"昆明",1
"吕牛","《周报(上海1945)》",1946,"上海",1
"吕阳","《周报(上海1945)》",1946,"上海",1
"君羊","《民主(上海)》",1946,"上海",1
"吴世昌","《周报(上海1945)》",1946,"上海",1
"吴大琨","《民主(上海)》",1946,"上海",1
"吴奔星","《民主(重庆)》",1946,"重庆",1
"吴恩裕","《观察》",1946,"上海",1
"吴晗","《中华论坛》",1946,"重庆",1
"吴禹昌","《再生》",1946,"上海",1
"呆霞","《民主(重庆)》",1946,"重庆",1
"周东郊","《观察》",1946,"上海",1
"周予同","《周报(上海1945)》",1946,"上海",1
"周建人","《周报(上海1945)》",1946,"上海",1
"周新民","《光明报》",1946,"香港",1
"周新民","《民主周刊(昆明)》",1946,"昆明",1
"周绶章","《观察》",1946,"上海",1
"周荣","《周报(上海1945)》",1946,"上海",1
"味橄","《观察》",1946,"上海",1
"哈哈","《民主:桂林版》",1946,"桂林",1
"哈里逊·福门","《民主(上海)》",1946,"上海",1
"哲圣","《周报(上海1945)》",1946,"上海",1
"唐弢","《民主(上海)》",1946,"上海",1
"唐现之","《民主:桂林版》",1946,"桂林",1
"唐祥__","《中建》",1946,"上海",1
"唐言","《中华论坛》",1946,"重庆",1
"国新","《民主周刊(北平)》",1946,"北平",1
"国新","《民主周刊(昆明)》",1946,"昆明",1
"圣徒","《民主(重庆)》",1946,"重庆",1
"在灼","《再生》",1946,"上海",1
"坚夫","《光明报》",1946,"香港",1
"培仁","《再生》",1946,"上海",1
"墨君","《民主:桂林版》",1946,"桂林",1
"士刚","《中华论坛》",1946,"重庆",1
"复生","《再生》",1946,"上海",1
"夏敏","《周报(上海1945)》",1946,"上海",1
"夏晨","《民主(上海)》",1946,"上海",1
"夏若愚","《光明报》",1946,"香港",1
"夏衍","《民主周刊(北平)》",1946,"北平",1
"夏迪蒙","《民主(重庆)》",1946,"重庆",1
"多鲁","《观察》",1946,"上海",1
"大希","《民主周刊(昆明)》",1946,"昆明",1
"大白","《民主:桂林版》",1946,"桂林",1
"大羊","《周报(上海1945)》",1946,"上海",1
"天顽","《民主(上海)》",1946,"上海",1
"奔原","《光明报》",1946,"香港",1
"奥凯","《民主(重庆)》",1946,"重庆",1
"姚又馀","《民主(上海)》",1946,"上海",1
"姚澄波","《中建》",1946,"上海",1
"姜庆湘","《国讯》",1946,"上海",1
"威尔斯","《再生》",1946,"上海",1
"威德","《再生》",1946,"上海",1
"娄立齐","《民主(上海)》",1946,"上海",1
"子冈","《周报(上海1945)》",1946,"上海",1
"子冈","《民主周刊(北平)》",1946,"北平",1
"子起","《民主(上海)》",1946,"上海",1
"孔庆赓","《周报(上海1945)》",1946,"上海",1
"孙克宽","《观察》",1946,"上海",1
"孙凯根","《中建》",1946,"上海",1
"孙宝刚","《再生》",1946,"上海",1
"孙懋德","《民主:桂林版》",1946,"桂林",1
"孙源","《民主:桂林版》",1946,"桂林",1
"孙肯来","《周报(上海1945)》",1946,"上海",1
"孟南","《民主周刊(北平)》",1946,"北平",1
"孟南","《民主周刊(昆明)》",1946,"昆明",1
"孟宪章","《中华论坛》",1946,"重庆",1
"孟晖","《观察》",1946,"上海",1
"孟木","《周报(上海1945)》",1946,"上海",1
"孟永之","《中华论坛》",1946,"重庆",1
"季凤","《周报(上海1945)》",1946,"上海",1
"季季","《中华论坛》",1946,"重庆",1
"学范","《民主(上海)》",1946,"上海",1
"安奇","《民主周刊(北平)》",1946,"北平",1
"安娜·莎克赛","《民主:桂林版》",1946,"桂林",1
"安得烈·罗斯","《再生》",1946,"上海",1
"宋云彬","《民主周刊(北平)》",1946,"北平",1
"宗亿","《民主(上海)》",1946,"上海",1
"宗白华","《观察》",1946,"上海",1
"宗石","《民主(上海)》",1946,"上海",1
"实革","《民主(上海)》",1946,"上海",1
"宣铁吾","《周报(上海1945)》",1946,"上海",1
"宦乡","《周报(上海1945)》",1946,"上海",1
"宾符","《周报(上海1945)》",1946,"上海",1
"尊闻","《周报(上海1945)》",1946,"上海",1
"小兵","《民主:桂林版》",1946,"桂林",1
"小鱼","《民主周刊(北平)》",1946,"北平",1
"尔东","《周报(上海1945)》",1946,"上海",1
"尖兵","《周报(上海1945)》",1946,"上海",1
"尙羣","《民主(重庆)》",1946,"重庆",1
"尚钺","《民主周刊(北平)》",1946,"北平",1
"尤鲁","《民主(上海)》",1946,"上海",1
"屠西","《民主:桂林版》",1946,"桂林",1
"岳光","《周报(上海1945)》",1946,"上海",1
"崔嵬","《再生》",1946,"上海",1
"崔超明","《周报(上海1945)》",1946,"上海",1
"左垲","《观察》",1946,"上海",1
"左昂","《民主(重庆)》",1946,"重庆",1
"师陀","《周报(上海1945)》",1946,"上海",1
"希孟","《民主周刊(昆明)》",1946,"昆明",1
"希昭","《民主:桂林版》",1946,"桂林",1
"平新","《民主周刊(北平)》",1946,"北平",1
"应卫民","《周报(上海1945)》",1946,"上海",1
"康纳","《民主周刊(昆明)》",1946,"昆明",1
"廖世承","《观察》",1946,"上海",1
"廖冰兄","《周报(上海1945)》",1946,"上海",1
"廖婴","《民主:桂林版》",1946,"桂林",1
"弋戈","《光明报》",1946,"香港",1
"引流","《国讯》",1946,"上海",1
"弘仁","《民主周刊(昆明)》",1946,"昆明",1
"张一凡","《民主:桂林版》",1946,"桂林",1
"张一帆","《民主(上海)》",1946,"上海",1
"张东前","《观察》",1946,"上海",1
"张东荪","《周报(上海1945)》",1946,"上海",1
"张东荪","《国讯》",1946,"上海",1
"张东荪","《民主周刊(昆明)》",1946,"昆明",1
"张健","《民主周刊(昆明)》",1946,"昆明",1
"张光裕","《民主:桂林版》",1946,"桂林",1
"张凤举","《民主(上海)》",1946,"上海",1
"张刚父","《中华论坛》",1946,"重庆",1
"张君励","《观察》",1946,"上海",1
"张复生","《民主:桂林版》",1946,"桂林",1
"张宏","《周报(上海1945)》",1946,"上海",1
"张家壻","《周报(上海1945)》",1946,"上海",1
"张庆一","《周报(上海1945)》",1946,"上海",1
"张志龢","《民主(重庆)》",1946,"重庆",1
"张恒","《周报(上海1945)》",1946,"上海",1
"张正邦","《中建》",1946,"上海",1
"张武全","《周报(上海1945)》",1946,"上海",1
"张永久","《中建》",1946,"上海",1
"张沈贞清","《周报(上海1945)》",1946,"上海",1
"张澜","《民主:桂林版》",1946,"桂林",1
"张琴","《再生》",1946,"上海",1
"张申府","《中华论坛》",1946,"重庆",1
"张申府","《民主周刊(北平)》",1946,"北平",1
"张禹","《周报(上海1945)》",1946,"上海",1
"张胆","《国讯》",1946,"上海",1
"张道真","《观察》",1946,"上海",1
"张铁生","《民主(上海)》",1946,"上海",1
"张锐","《观察》",1946,"上海",1
"张鸣春","《观察》",1946,"上海",1
"彭慧","《民主:桂林版》",1946,"桂林",1
"彭文应","《中华论坛》",1946,"重庆",1
"彭迪先","《中华论坛》",1946,"重庆",1
"彳亍","《民主(上海)》",1946,"上海",1
"徐仁道","《中建》",1946,"上海",1
"徐学礼","《中建》",1946,"上海",1
"徐深","《民主(上海)》",1946,"上海",1
"徐盈","《周报(上海1945)》",1946,"上海",1
"徐盈","《观察》",1946,"上海",1
"徐调孚","《民主(上海)》",1946,"上海",1
"徐逸","《中建》",1946,"上海",1
"徐醒","《民主:桂林版》",1946,"桂林",1
"徐静凡","《周报(上海1945)》",1946,"上海",1
"怀椒","《民主(上海)》",1946,"上海",1
"思云","《周报(上海1945)》",1946,"上海",1
"思聪","《周报(上海1945)》",1946,"上海",1
"思辽","《民主(上海)》",1946,"上海",1
"惕庵","《民主(上海)》",1946,"上海",1
"愚公","《民主(上海)》",1946,"上海",1
"愿翊羣","《观察》",1946,"上海",1
"戈扬","《民主周刊(昆明)》",1946,"昆明",1
"戈风","《民主:桂林版》",1946,"桂林",1
"戴世光","《观察》",1946,"上海",1
"戴文葆","《周报(上海1945)》",1946,"上海",1
"戴文葆","《民主(上海)》",1946,"上海",1
"戾野","《民主(上海)》",1946,"上海",1
"捷克","《民主:桂林版》",1946,"桂林",1
"支笔","《民主:桂林版》",1946,"桂林",1
"政客","《民主(上海)》",1946,"上海",1
"效先","《观察》",1946,"上海",1
"文中","《周报(上海1945)》",1946,"上海",1
"文人书","《中华论坛》",1946,"重庆",1
"文公","《再生》",1946,"上海",1
"文孚","《周报(上海1945)》",1946,"上海",1
"文育英","《周报(上海1945)》",1946,"上海",1
"文茂","《民主周刊(北平)》",1946,"北平",1
"文西","《周报(上海1945)》",1946,"上海",1
"文雏","《民主(上海)》",1946,"上海",1
"斯慈","《民主(重庆)》",1946,"重庆",1
"斯璜翦","《民主(重庆)》",1946,"重庆",1
"斯维","《周报(上海1945)》",1946,"上海",1
"方旅","《民主:桂林版》",1946,"桂林",1
"方生","《光明报》",1946,"香港",1
"方皇绘","《民主(上海)》",1946,"上海",1
"方直","《民主(上海)》",1946,"上海",1
"方纾","《周报(上海1945)》",1946,"上海",1
"方纾","《民主(上海)》",1946,"上海",1
"施丽珠","《周报(上海1945)》",1946,"上海",1
"施复亮","《中华论坛》",1946,"重庆",1
"施复亮","《国讯》",1946,"上海",1
"施复亮","《民主(重庆)》",1946,"重庆",1
"旁听","《观察》",1946,"上海",1
"旦尼","《民主(重庆)》",1946,"重庆",1
"易水之思","《民主:桂林版》",1946,"桂林",1
"昭琛","《民主周刊(北平)》",1946,"北平",1
"晋人","《民主周刊(昆明)》",1946,"昆明",1
"晓敷","《周报(上海1945)》",1946,"上海",1
"景伊","《观察》",1946,"上海",1
"景山","《民主周刊(昆明)》",1946,"昆明",1
"景文","《民主(上海)》",1946,"上海",1
"曹叔山","《周报(上海1945)》",1946,"上海",1
"曹孟君","《周报(上海1945)》",1946,"上海",1
"曹斌华","《周报(上海1945)》",1946,"上海",1
"曹斌杰","《周报(上海1945)》",1946,"上海",1
"曹梦阳","《民主周刊(昆明)》",1946,"昆明",1
"曹锡珍","《民主(重庆)》",1946,"重庆",1
"曾其途","《民主(重庆)》",1946,"重庆",1
"曾尚贤","《国讯》",1946,"上海",1
"曾昭抡","《民主周刊(昆明)》",1946,"昆明",1
"未英","《民主周刊(昆明)》",1946,"昆明",1
"未达","《周报(上海1945)》",1946,"上海",1
"朱世贤","《民主:桂林版》",1946,"桂林",1
"朱东润","《观察》",1946,"上海",1
"朱俊岐","《观察》",1946,"上海",1
"朱华","《中华论坛》",1946,"重庆",1
"朱燮","《周报(上海1945)》",1946,"上海",1
"朱芸","《中华论坛》",1946,"重庆",1
"朱鸿儒","《再生》",1946,"上海",1
"李伯球","《光明报》",1946,"香港",1
"李何林","《民主(上海)》",1946,"上海",1
"李侠文","《观察》",1946,"上海",1
"李俞","《光明报》",1946,"香港",1
"李公侠","《民主(上海)》",1946,"上海",1
"李公朴","《周报(上海1945)》",1946,"上海",1
"李公朴","《民主周刊(北平)》",1946,"北平",1
"李公樸","《民主(重庆)》",1946,"重庆",1
"李公樸","《民主周刊(昆明)》",1946,"昆明",1
"李凌飞","《国讯》",1946,"上海",1
"李列","《民主(上海)》",1946,"上海",1
"李善丰","《国讯》",1946,"上海",1
"李奈","《周报(上海1945)》",1946,"上海",1
"李如家","《周报(上海1945)》",1946,"上海",1
"李式之","《中华论坛》",1946,"重庆",1
"李志","《民主(重庆)》",1946,"重庆",1
"李惟丞","《再生》",1946,"上海",1
"李敏","《民主(上海)》",1946,"上海",1
"李杜","《周报(上海1945)》",1946,"上海",1
"李济深","《中华论坛》",1946,"重庆",1
"李源","《民主周刊(北平)》",1946,"北平",1
"李漫","《民主周刊(昆明)》",1946,"昆明",1
"李澈庐","《观察》",1946,"上海",1
"李章达","《光明报》",1946,"香港",1
"李苓","《民主(上海)》",1946,"上海",1
"杜威","《再生》",1946,"上海",1
"杜岩","《民主(上海)》",1946,"上海",1
"杜德","《中华论坛》",1946,"重庆",1
"杜若","《中华论坛》",1946,"重庆",1
"杨伯恺","《光明报》",1946,"香港",1
"杨允元","《周报(上海1945)》",1946,"上海",1
"杨元","《中华论坛》",1946,"重庆",1
"杨刚","《观察》",1946,"上海",1
"杨卫玉","《民主(上海)》",1946,"上海",1
"杨声远","《国讯》",1946,"上海",1
"杨大成","《中建》",1946,"上海",1
"杨春福","《周报(上海1945)》",1946,"上海",1
"杨清河","《民主(上海)》",1946,"上海",1
"杨源","《中华论坛》",1946,"重庆",1
"杨甯","《民主周刊(昆明)》",1946,"昆明",1
"杨荣国","《民主:桂林版》",1946,"桂林",1
"杨西孟","《观察》",1946,"上海",1
"杨贵","《周报(上海1945)》",1946,"上海",1
"杨选堂","《民主(上海)》",1946,"上海",1
"杭人","《观察》",1946,"上海",1
"松平","《周报(上海1945)》",1946,"上海",1
"林乃","《民主(重庆)》",1946,"重庆",1
"林亨元","《民主周刊(昆明)》",1946,"昆明",1
"林敏","《民主(重庆)》",1946,"重庆",1
"林白","《周报(上海1945)》",1946,"上海",1
"林红","《民主(上海)》",1946,"上海",1
"林荫青","《中华论坛》",1946,"重庆",1
"林赛","《再生》",1946,"上海",1
"林辰","《民主(重庆)》",1946,"重庆",1
"林达","《民主周刊(昆明)》",1946,"昆明",1
"林雷","《再生》",1946,"上海",1
"柏寒","《民主:桂林版》",1946,"桂林",1
"柏罗特","《民主周刊(北平)》",1946,"北平",1
"柳亚子","《周报(上海1945)》",1946,"上海",1
"柳映光","《民主周刊(昆明)》",1946,"昆明",1
"柳湜","《民主(上海)》",1946,"上海",1
"桂涛声","《民主(上海)》",1946,"上海",1
"桓圭","《中华论坛》",1946,"重庆",1
"梁国冠","《观察》",1946,"上海",1
"梁文元","《中建》",1946,"上海",1
"梁漱溟","《再生》",1946,"上海",1
"梁潄溟","《光明报》",1946,"香港",1
"梁潄溟","《周报(上海1945)》",1946,"上海",1
"梁瓯第","《观察》",1946,"上海",1
"梁纯夫","《中华论坛》",1946,"重庆",1
"梁纯失","《中华论坛》",1946,"重庆",1
"梅朵","《周报(上海1945)》",1946,"上海",1
"楚图南","《民主周刊(昆明)》",1946,"昆明",1
"欧阳云珠","《周报(上海1945)》",1946,"上海",1
"欧阳倩","《民主周刊(北平)》",1946,"北平",1
"正光","《民主周刊(昆明)》",1946,"昆明",1
"正非","《民主周刊(昆明)》",1946,"昆明",1
"武思光","《中华论坛》",1946,"重庆",1
"武文琴","《中建》",1946,"上海",1
"毕来","《民主:桂林版》",1946,"桂林",1
"毛谦尹","《周报(上海1945)》",1946,"上海",1
"民盾","《民主(上海)》",1946,"上海",1
"水石","《再生》",1946,"上海",1
"永平","《中华论坛》",1946,"重庆",1
"求思","《周报(上海1945)》",1946,"上海",1
"池莲","《周报(上海1945)》",1946,"上海",1
"汪明海","《光明报》",1946,"香港",1
"汪留照","《观察》",1946,"上海",1
"沈义","《再生》",1946,"上海",1
"沈体兰","《民主(上海)》",1946,"上海",1
"沈兹九","《周报(上海1945)》",1946,"上海",1
"沈同衡","《民主周刊(北平)》",1946,"北平",1
"沈国璋","《周报(上海1945)》",1946,"上海",1
"沈浮","《民主周刊(北平)》",1946,"北平",1
"沈茂坊","《民主周刊(北平)》",1946,"北平",1
"沙国","《民主周刊(昆明)》",1946,"昆明",1
"沙学浚","《观察》",1946,"上海",1
"泗蒂","《民主周刊(北平)》",1946,"北平",1
"波痕","《民主:桂林版》",1946,"桂林",1
"洗星海","《民主(重庆)》",1946,"重庆",1
"洛思","《国讯》",1946,"上海",1
"洛扬","《民主周刊(昆明)》",1946,"昆明",1
"洛波","《民主:桂林版》",1946,"桂林",1
"洪遒","《光明报》",1946,"香港",1
"洪钟","《周报(上海1945)》",1946,"上海",1
"活火","《民主周刊(昆明)》",1946,"昆明",1
"浚明","《再生》",1946,"上海",1
"湘子","《民主(上海)》",1946,"上海",1
"湘汀","《民主周刊(北平)》",1946,"北平",1
"漓流","《民主:桂林版》",1946,"桂林",1
"漫步","《民主周刊(北平)》",1946,"北平",1
"潘光旦","《民主周刊(北平)》",1946,"北平",1
"潘大远","《民主周刊(昆明)》",1946,"昆明",1
"潜伏","《民主:桂林版》",1946,"桂林",1
"潮声","《国讯》",1946,"上海",1
"澄之","《周报(上海1945)》",1946,"上海",1
"澄波","《中建》",1946,"上海",1
"澹庐","《国讯》",1946,"上海",1
"炤寰","《周报(上海1945)》",1946,"上海",1
"烛西","《观察》",1946,"上海",1
"爱伦堡","《民主(上海)》",1946,"上海",1
"爱文斯","《再生》",1946,"上海",1
"牧梓","《民主:桂林版》",1946,"桂林",1
"狄斯","《中华论坛》",1946,"重庆",1
"狄超白","《民主周刊(昆明)》",1946,"昆明",1
"王亚平","《周报(上海1945)》",1946,"上海",1
"王以中","《民主(上海)》",1946,"上海",1
"王任叔","《周报(上海1945)》",1946,"上海",1
"王伯祥","《周报(上海1945)》",1946,"上海",1
"王健","《光明报》",1946,"香港",1
"王兴","《民主周刊(北平)》",1946,"北平",1
"王原","《再生》",1946,"上海",1
"王坪","《周报(上海1945)》",1946,"上海",1
"王少燕","《民主(重庆)》",1946,"重庆",1
"王崐生","《中建》",1946,"上海",1
"王念默","《民主(重庆)》",1946,"重庆",1
"王慕酝","《中建》",1946,"上海",1
"王榆","《民主:桂林版》",1946,"桂林",1
"王次通","《观察》",1946,"上海",1
"王琪","《再生》",1946,"上海",1
"王璞","《周报(上海1945)》",1946,"上海",1
"王祥","《民主:桂林版》",1946,"桂林",1
"王立果","《民主周刊(北平)》",1946,"北平",1
"王立果","《民主周刊(昆明)》",1946,"昆明",1
"王芸生","《观察》",1946,"上海",1
"王觉源","《中建》",1946,"上海",1
"王还","《民主周刊(昆明)》",1946,"昆明",1
"王青","《民主周刊(昆明)》",1946,"昆明",1
"玻痕","《民主:桂林版》",1946,"桂林",1
"甘祠森","《再生》",1946,"上海",1
"田永","《周报(上海1945)》",1946,"上海",1
"田汉","《民主(上海)》",1946,"上海",1
"田直","《光明报》",1946,"香港",1
"田苗","《周报(上海1945)》",1946,"上海",1
"田莊","《观察》",1946,"上海",1
"申由","《光明报》",1946,"香港",1
"申芷","《观察》",1946,"上海",1
"白惠生","《民主:桂林版》",1946,"桂林",1
"白玉纹","《周报(上海1945)》",1946,"上海",1
"白苇","《民主:桂林版》",1946,"桂林",1
"白苹","《民主:桂林版》",1946,"桂林",1
"白薇","《民主(重庆)》",1946,"重庆",1
"益智","《光明报》",1946,"香港",1
"直言","《民主:桂林版》",1946,"桂林",1
"真民","《民主周刊(北平)》",1946,"北平",1
"石夫","《民主:桂林版》",1946,"桂林",1
"秉刚","《民主周刊(北平)》",1946,"北平",1
"秦今","《民主(重庆)》",1946,"重庆",1
"秦伶","《民主:桂林版》",1946,"桂林",1
"秦晓芳","《周报(上海1945)》",1946,"上海",1
"秦芳晓","《周报(上海1945)》",1946,"上海",1
"程婴","《周报(上海1945)》",1946,"上海",1
"程造之","《中建》",1946,"上海",1
"空了","《光明报》",1946,"香港",1
"章士谷","《民主周刊(昆明)》",1946,"昆明",1
"章廷","《民主:桂林版》",1946,"桂林",1
"章英","《观察》",1946,"上海",1
"竹江","《民主(重庆)》",1946,"重庆",1
"笑白","《民主周刊(北平)》",1946,"北平",1
"符唐祖","《中建》",1946,"上海",1
"笪移今","《民主(重庆)》",1946,"重庆",1
"笪移今","《观察》",1946,"上海",1
"筱宾","《周报(上海1945)》",1946,"上海",1
"简贯三","《观察》",1946,"上海",1
"素风","《民主(上海)》",1946,"上海",1
"约翰·赫而塞","《民主(上海)》",1946,"上海",1
"约翰、赫而塞","《民主(上海)》",1946,"上海",1
"纪玄冰","《中华论坛》",1946,"重庆",1
"纯青","《观察》",1946,"上海",1
"纲宙","《再生》",1946,"上海",1
"纳非","《中华论坛》",1946,"重庆",1
"练钢","《中建》",1946,"上海",1
"绍芬","《民主(上海)》",1946,"上海",1
"绍荃","《民主(上海)》",1946,"上海",1
"罗丹","《民主(上海)》",1946,"上海",1
"罗勃次","《再生》",1946,"上海",1
"罗又玄","《中华论坛》",1946,"重庆",1
"罗尔鲍伏","《民主周刊(昆明)》",1946,"昆明",1
"罗忠恕","《观察》",1946,"上海",1
"罗涵先","《民主(重庆)》",1946,"重庆",1
"罗荪","《周报(上海1945)》",1946,"上海",1
"罗迪","《周报(上海1945)》",1946,"上海",1
"罗隆基","《光明报》",1946,"香港",1
"罗隆基","《民主周刊(昆明)》",1946,"昆明",1
"羣锋","《民主(上海)》",1946,"上海",1
"翟元","《民主:桂林版》",1946,"桂林",1
"翦伯赞","《中华论坛》",1946,"重庆",1
"翰斯","《民主周刊(昆明)》",1946,"昆明",1
"翼青","《民主周刊(北平)》",1946,"北平",1
"翼青","《民主周刊(昆明)》",1946,"昆明",1
"老辛","《周报(上海1945)》",1946,"上海",1
"耿济之","《周报(上海1945)》",1946,"上海",1
"耿章","《民主周刊(北平)》",1946,"北平",1
"聂乃凡","《民主周刊(昆明)》",1946,"昆明",1
"聂龙","《民主:桂林版》",1946,"桂林",1
"肖白","《周报(上海1945)》",1946,"上海",1
"胡一奇","《民主周刊(昆明)》",1946,"昆明",1
"胡乾","《再生》",1946,"上海",1
"胡光","《周报(上海1945)》",1946,"上海",1
"胡克","《民主周刊(北平)》",1946,"北平",1
"胡庆钧","《民主周刊(昆明)》",1946,"昆明",1
"胡愈之","《光明报》",1946,"香港",1
"胡绳","《中华论坛》",1946,"重庆",1
"胡绳","《周报(上海1945)》",1946,"上海",1
"胡钊","《国讯》",1946,"上海",1
"胡钊","《民主周刊(北平)》",1946,"北平",1
"胡风","《中建》",1946,"上海",1
"臧克家","《民主(上海)》",1946,"上海",1
"舒宜","《民主:桂林版》",1946,"桂林",1
"艾思奇","《周报(上海1945)》",1946,"上海",1
"艾森","《民主:桂林版》",1946,"桂林",1
"艾秋飙","《光明报》",1946,"香港",1
"艾草","《民主(上海)》",1946,"上海",1
"芝峰","《周报(上海1945)》",1946,"上海",1
"苏玲","《周报(上海1945)》",1946,"上海",1
"茂荪","《再生》",1946,"上海",1
"范华农","《民主(重庆)》",1946,"重庆",1
"范樸齐","《民主周刊(昆明)》",1946,"昆明",1
"茅盾","《中华论坛》",1946,"重庆",1
"菲立浦·约但","《民主周刊(北平)》",1946,"北平",1
"萧乾","《观察》",1946,"上海",1
"萧南","《光明报》",1946,"香港",1
"萧思明","《周报(上海1945)》",1946,"上海",1
"萨空了","《光明报》",1946,"香港",1
"葛一虹","《周报(上海1945)》",1946,"上海",1
"董伯干","《周报(上海1945)》",1946,"上海",1
"董致白","《民主(上海)》",1946,"上海",1
"葭水","《周报(上海1945)》",1946,"上海",1
"蒋万里","《光明报》",1946,"香港",1
"蒋克仁","《国讯》",1946,"上海",1
"蒋匀田","《民主:桂林版》",1946,"桂林",1
"蒋烈","《民主周刊(昆明)》",1946,"昆明",1
"蒲青","《民主(重庆)》",1946,"重庆",1
"蔓夫","《民主:桂林版》",1946,"桂林",1
"蔡仪","《中华论坛》",1946,"重庆",1
"蔡兆雪","《观察》",1946,"上海",1
"蔡磊","《光明报》",1946,"香港",1
"蔡维藩","《观察》",1946,"上海",1
"蕙芬","《民主:桂林版》",1946,"桂林",1
"蕙芳","《民主:桂林版》",1946,"桂林",1
"薛建才","《民主:桂林版》",1946,"桂林",1
"薛汕","《中华论坛》",1946,"重庆",1
"薛汕","《民主(重庆)》",1946,"重庆",1
"虞岫","《光明报》",1946,"香港",1
"袁尘影","《国讯》",1946,"上海",1
"袁水拍","《周报(上海1945)》",1946,"上海",1
"袁水柏","《周报(上海1945)》",1946,"上海",1
"袁西华","《民主(重庆)》",1946,"重庆",1
"觉夫","《中华论坛》",1946,"重庆",1
"记者","《中建》",1946,"上海",1
"许伦","《民主周刊(昆明)》",1946,"昆明",1
"许君远","《观察》",1946,"上海",1
"许寿真","《民主(重庆)》",1946,"重庆",1
"许广平","《周报(上海1945)》",1946,"上海",1
"诸葛子明","《光明报》",1946,"香港",1
"诺佛","《再生》",1946,"上海",1
"谛西","《周报(上海1945)》",1946,"上海",1
"谢东平","《民主(上海)》",1946,"上海",1
"谢默衣","《国讯》",1946,"上海",1
"谭英侣","《民主:桂林版》",1946,"桂林",1
"谷虹","《周报(上海1945)》",1946,"上海",1
"谷遗","《观察》",1946,"上海",1
"贝奋","《民主周刊(昆明)》",1946,"昆明",1
"费孝通","《民主(上海)》",1946,"上海",1
"费孝通","《民主周刊(北平)》",1946,"北平",1
"费尔德","《民主周刊(昆明)》",1946,"昆明",1
"费正","《中华论坛》",1946,"重庆",1
"贺依","《民主(上海)》",1946,"上海",1
"赛珍珠","《周报(上海1945)》",1946,"上海",1
"赵元浩","《周报(上海1945)》",1946,"上海",1
"赵克文（Jordan，P.）","《民主周刊(北平)》",1946,"北平",1
"赵希文","《再生》",1946,"上海",1
"赵怀春","《民主(重庆)》",1946,"重庆",1
"赵飞廉","《民主(上海)》",1946,"上海",1
"辛弟","《周报(上海1945)》",1946,"上海",1
"辛斤","《光明报》",1946,"香港",1
"辛朴生","《中华论坛》",1946,"重庆",1
"迈之","《民主(重庆)》",1946,"重庆",1
"迈之","《民主周刊(昆明)》",1946,"昆明",1
"远流","《再生》",1946,"上海",1
"迺新","《民主周刊(昆明)》",1946,"昆明",1
"适夷","《民主(上海)》",1946,"上海",1
"通人","《民主(上海)》",1946,"上海",1
"逸文","《民主(重庆)》",1946,"重庆",1
"邑君","《民主(上海)》",1946,"上海",1
"邓初民","《周报(上海1945)》",1946,"上海",1
"邓演达","《中华论坛》",1946,"重庆",1
"邱去耳","《周报(上海1945)》",1946,"上海",1
"邵云涛","《中建》",1946,"上海",1
"邵秉铨","《中建》",1946,"上海",1
"邵翰齐","《周报(上海1945)》",1946,"上海",1
"邹文海","《观察》",1946,"上海",1
"邹邵谟","《民主:桂林版》",1946,"桂林",1
"郁达夫","《周报(上海1945)》",1946,"上海",1
"郑丹","《光明报》",1946,"香港",1
"郑敬源","《中建》",1946,"上海",1
"郑源","《再生》",1946,"上海",1
"郭启蒙","《民主周刊(北平)》",1946,"北平",1
"郭方仑","《周报(上海1945)》",1946,"上海",1
"郭有守","《观察》",1946,"上海",1
"郭根","《周报(上海1945)》",1946,"上海",1
"郭沫若","《中华论坛》",1946,"重庆",1
"郭绍虞","《周报(上海1945)》",1946,"上海",1
"醒牛","《民主周刊(北平)》",1946,"北平",1
"采石","《民主:桂林版》",1946,"桂林",1
"里西花","《光明报》",1946,"香港",1
"野蓬","《民主周刊(昆明)》",1946,"昆明",1
"金人","《民主:桂林版》",1946,"桂林",1
"金大钧","《中建》",1946,"上海",1
"金斧","《周报(上海1945)》",1946,"上海",1
"钟仲梅","《中建》",1946,"上海",1
"钟平","《民主:桂林版》",1946,"桂林",1
"钟行","《民主周刊(北平)》",1946,"北平",1
"钱尤","《民主周刊(北平)》",1946,"北平",1
"钱能欣","《观察》",1946,"上海",1
"钱苹","《观察》",1946,"上海",1
"钱锺书","《观察》",1946,"上海",1
"铁汉","《民主:桂林版》",1946,"桂林",1
"锡民","《民主(上海)》",1946,"上海",1
"锦明","《国讯》",1946,"上海",1
"锺人羣","《民主(上海)》",1946,"上海",1
"闻一多","《民主周刊(北平)》",1946,"北平",1
"闻家驷","《周报(上海1945)》",1946,"上海",1
"闻展民","《光明报》",1946,"香港",1
