"source","target","year","place","weight"
"雪峰","《文萃》",1946,"上海",4
"飞海","《时代杂志》",1946,"上海",4
"马寅初","《周报(上海1945)》",1946,"上海",4
"马寅初","《文萃》",1946,"上海",4
"马思聪","《文萃》",1946,"上海",4
"高迈","《中央周刊》",1946,"南京",4
"黎卿","《民主周刊(昆明)》",1946,"昆明",4
"（美）柯德渣","《中央周刊》",1946,"南京",4
"一之","《光明报》",1946,"香港",3
"丁易","《文萃》",1946,"上海",3
"万武","《再生》",1946,"上海",3
"乔木","《文萃》",1946,"上海",3
"云涛","《中建》",1946,"上海",3
"以平","《民主:桂林版》",1946,"桂林",3
"任鸿隽","《观察》",1946,"上海",3
"伊戈斯","《文萃》",1946,"上海",3
"何兆坤","《民主:桂林版》",1946,"桂林",3
"何恕","《周报(上海1945)》",1946,"上海",3
"储安平","《观察》",1946,"上海",3
"刘兆吉","《中央周刊》",1946,"南京",3
"北泉","《时代杂志》",1946,"上海",3
"南薰","《时代杂志》",1946,"上海",3
"史大林","《时代杂志》",1946,"上海",3
"司徒凡操","《中央周刊》",1946,"南京",3
"司徒尚德","《周报(上海1945)》",1946,"上海",3
"向凡","《民主(重庆)》",1946,"重庆",3
"君衡","《中央周刊》",1946,"南京",3
"吴晗","《民主周刊(昆明)》",1946,"昆明",3
"吴祖光","《周报(上海1945)》",1946,"上海",3
"周而复","《周报(上海1945)》",1946,"上海",3
"唐旻","《民主周刊(昆明)》",1946,"昆明",3
"唐达聪","《中央周刊》",1946,"南京",3
"基里庆珂","《时代杂志》",1946,"上海",3
"基雅柯夫","《时代杂志》",1946,"上海",3
"夏孟辉","《国讯》",1946,"上海",3
"夏康农","《民主周刊(昆明)》",1946,"昆明",3
"夏枫","《正报》",1946,"香港",3
"大绶","《中央周刊》",1946,"南京",3
"姚璋","《文萃》",1946,"上海",3
"子午","《民主(上海)》",1946,"上海",3
"孙值範","《解放》",1946,"北平",3
"孙起孟","《国讯》",1946,"上海",3
"孟猛","《时代杂志》",1946,"上海",3
"安特洛波夫","《时代杂志》",1946,"上海",3
"客尔纳","《再生》",1946,"上海",3
"尊闻","《民主(上海)》",1946,"上海",3
"尚铖","《民主周刊(昆明)》",1946,"昆明",3
"巴希基罗夫","《时代杂志》",1946,"上海",3
"平沙","《中央周刊》",1946,"南京",3
"幼农","《中央周刊》",1946,"南京",3
"张云川","《中华论坛》",1946,"重庆",3
"张志和","《民主:桂林版》",1946,"桂林",3
"彭斐","《中央周刊》",1946,"南京",3
"思慕","《文萃》",1946,"上海",3
"慧年","《民主(上海)》",1946,"上海",3
"文琴","《民主(上海)》",1946,"上海",3
"方治平","《民主(重庆)》",1946,"重庆",3
"无意","《文萃》",1946,"上海",3
"晨曦","《光明报》",1946,"香港",3
"曹靖华","《时代杂志》",1946,"上海",3
"曾昭抡","《民主周刊(北平)》",1946,"北平",3
"朱晨","《中央周刊》",1946,"南京",3
"李健吾","《周报(上海1945)》",1946,"上海",3
"杜迈之","《文萃》",1946,"上海",3
"杨潮","《文萃》",1946,"上海",3
"林汉达","《周报(上海1945)》",1946,"上海",3
"查斯拉夫斯基","《时代杂志》",1946,"上海",3
"柯尔尼夫","《时代杂志》",1946,"上海",3
"树繁","《中央周刊》",1946,"南京",3
"梁秋水","《再生》",1946,"上海",3
"梓英","《中央周刊》",1946,"南京",3
"毅夫","《周报(上海1945)》",1946,"上海",3
"汪洋","《中央周刊》",1946,"南京",3
"沈定一","《中建》",1946,"上海",3
"沈志远","《光明报》",1946,"香港",3
"洪涛","《民主:桂林版》",1946,"桂林",3
"潘光旦","《民主周刊(昆明)》",1946,"昆明",3
"炽冈","《中央周刊》",1946,"南京",3
"王之枚","《民主:桂林版》",1946,"桂林",3
"王向凡","《民主:桂林版》",1946,"桂林",3
"移山","《时代杂志》",1946,"上海",3
"穆欣","《正报》",1946,"香港",3
"米丁","《时代杂志》",1946,"上海",3
"米哈伊洛夫","《时代杂志》",1946,"上海",3
"罗凉","《时代杂志》",1946,"上海",3
"罗稷南","《民主(上海)》",1946,"上海",3
"耶戈","《周报(上海1945)》",1946,"上海",3
"胡冈","《民主周刊(北平)》",1946,"北平",3
"胡冈","《民主周刊(昆明)》",1946,"昆明",3
"舒模","《文萃》",1946,"上海",3
"英典","《时代杂志》",1946,"上海",3
"范登堡","《再生》",1946,"上海",3
"茅盾","《周报(上海1945)》",1946,"上海",3
"茅盾","《时代杂志》",1946,"上海",3
"荃麟","《文萃》",1946,"上海",3
"草婴","《时代杂志》",1946,"上海",3
"莫斯","《时代杂志》",1946,"上海",3
"莫洛托夫","《时代杂志》",1946,"上海",3
"萧扬","《民主(上海)》",1946,"上海",3
"萧明","《民主(重庆)》",1946,"重庆",3
"萧曙","《民主周刊(昆明)》",1946,"昆明",3
"萧白","《时代杂志》",1946,"上海",3
"萧秋","《周报(上海1945)》",1946,"上海",3
"蒋匀田","《再生》",1946,"上海",3
"蔡尚思","《周报(上海1945)》",1946,"上海",3
"薛汕","《文萃》",1946,"上海",3
"虫豸","《文萃》",1946,"上海",3
"裴仁","《周报(上海1945)》",1946,"上海",3
"许品","《中央周刊》",1946,"南京",3
"许寿裳","《周报(上海1945)》",1946,"上海",3
"费青","《再生》",1946,"上海",3
"赤峰","《国讯》",1946,"上海",3
"赵铭","《中央周刊》",1946,"南京",3
"邹云涛","《中建》",1946,"上海",3
"郭冠杰","《中华论坛》",1946,"重庆",3
"郭沫若","《民主(上海)》",1946,"上海",3
"醒华","《正报》",1946,"香港",3
"野笋","《民主:桂林版》",1946,"桂林",3
"金华","《民主:桂林版》",1946,"桂林",3
"钱塘江","《中央周刊》",1946,"南京",3
"闻静","《中央周刊》",1946,"南京",3
"阿华林","《时代杂志》",1946,"上海",3
"陆诒","《文萃》",1946,"上海",3
"陈健夫","《中央周刊》",1946,"南京",3
"陈原","《中华论坛》",1946,"重庆",3
"陈烟桥","《文萃》",1946,"上海",3
"陈瘦竹","《观察》",1946,"上海",3
"陈白尘","《文萃》",1946,"上海",3
"陈眉__","《正报》",1946,"香港",3
"雅姆泊尔斯基","《时代杂志》",1946,"上海",3
"雷耳","《中央周刊》",1946,"南京",3
"雾城","《民主(上海)》",1946,"上海",3
"韩北屏","《文萃》",1946,"上海",3
"饶燄","《正报》",1946,"香港",3
"鹤龄","《时代杂志》",1946,"上海",3
"黄炎培","《国讯》",1946,"上海",3
"黄药眠","《文萃》",1946,"上海",3
"黎冰鸿","《文萃》",1946,"上海",3
"（美）克拉仑斯·戴","《文萃》",1946,"上海",3
"Vayo，J.A.D.","《时代杂志》",1946,"上海",2
"丁一","《文萃》",1946,"上海",2
"丁易","《中华论坛》",1946,"重庆",2
"万歌","《文萃》",1946,"上海",2
"严景耀","《周报(上海1945)》",1946,"上海",2
"中大","《文萃》",1946,"上海",2
"乔峯","《民主(上海)》",1946,"上海",2
"于仲","《民主周刊(昆明)》",1946,"昆明",2
"于潮","《民主(上海)》",1946,"上海",2
"以中","《民主(上海)》",1946,"上海",2
"伏士聂辛斯基","《时代杂志》",1946,"上海",2
"伯涛","《民主周刊(昆明)》",1946,"昆明",2
"何为","《周报(上海1945)》",1946,"上海",2
"何家槐","《民主(上海)》",1946,"上海",2
"何干之","《文萃》",1946,"上海",2
"佚名","《文萃》",1946,"上海",2
"作周","《民主:桂林版》",1946,"桂林",2
"兆均","《民主(上海)》",1946,"上海",2
"光未然","《民主周刊(北平)》",1946,"北平",2
"冯友兰","《观察》",1946,"上海",2
"冯放民","《中央周刊》",1946,"南京",2
"冰夫","《文萃》",1946,"上海",2
"冷眉","《文萃》",1946,"上海",2
"刘土笃","《中央周刊》",1946,"南京",2
"刘文茵","《民主(重庆)》",1946,"重庆",2
"刘白羽","《文萃》",1946,"上海",2
"刘移山","《文萃》",1946,"上海",2
"刘西渭","《周报(上海1945)》",1946,"上海",2
"力扬","《周报(上海1945)》",1946,"上海",2
"加拉","《时代杂志》",1946,"上海",2
"勾适生","《中华论坛》",1946,"重庆",2
"十宜","《时代杂志》",1946,"上海",2
"千家驹","《文萃》",1946,"上海",2
"千家驹","《正报》",1946,"香港",2
"华莱士","《文萃》",1946,"上海",2
"卞之琳","《观察》",1946,"上海",2
"卢敬珂","《时代杂志》",1946,"上海",2
"友梅","《中央周刊》",1946,"南京",2
"古方","《中央周刊》",1946,"南京",2
"古琹","《文萃》",1946,"上海",2
"史国衡","《周报(上海1945)》",1946,"上海",2
"史洛波德斯柯伊","《时代杂志》",1946,"上海",2
"右江","《文萃》",1946,"上海",2
"叶圣陶","《周报(上海1945)》",1946,"上海",2
"叶圣陶","《文萃》",1946,"上海",2
"叶圣陶","《民主(上海)》",1946,"上海",2
"叶笃义","《再生》",1946,"上海",2
"司徒必登","《文萃》",1946,"上海",2
"吴晗","《文萃》",1946,"上海",2
"吴玉章","《正报》",1946,"香港",2
"吴祖光","《文萃》",1946,"上海",2
"吴语","《中央周刊》",1946,"南京",2
"周冠羣","《中央周刊》",1946,"南京",2
"周冬","《时代杂志》",1946,"上海",2
"周哲","《民主(重庆)》",1946,"重庆",2
"周子亚","《中央周刊》",1946,"南京",2
"周建人","《文萃》",1946,"上海",2
"周而复","《正报》",1946,"香港",2
"周鲸文","《文萃》",1946,"上海",2
"唐弢","《周报(上海1945)》",1946,"上海",2
"培雷维尔泰洛","《时代杂志》",1946,"上海",2
"声扬","《时代杂志》",1946,"上海",2
"夏康农","《中华论坛》",1946,"重庆",2
"夏衍","《周报(上海1945)》",1946,"上海",2
"夏衍","《文萃》",1946,"上海",2
"夏衍","《时代杂志》",1946,"上海",2
"子午","《周报(上海1945)》",1946,"上海",2
"孙宗明","《文萃》",1946,"上海",2
"孙起孟","《民主(上海)》",1946,"上海",2
"孟宪扬","《中央周刊》",1946,"南京",2
"孟浪","《民主:桂林版》",1946,"桂林",2
"安娥","《周报(上海1945)》",1946,"上海",2
"小玲","《文萃》",1946,"上海",2
"小诃","《时代杂志》",1946,"上海",2
"少之","《国讯》",1946,"上海",2
"尚钺","《民主周刊(昆明)》",1946,"昆明",2
"岳光","《文萃》",1946,"上海",2
"巴金","《周报(上海1945)》",1946,"上海",2
"希苓","《民主(上海)》",1946,"上海",2
"平心","《周报(上海1945)》",1946,"上海",2
"平心","《民主(上海)》",1946,"上海",2
"应理仁","《中央周刊》",1946,"南京",2
"庸园","《中央周刊》",1946,"南京",2
"建人","《民主(上海)》",1946,"上海",2
"式如","《中央周刊》",1946,"南京",2
"张东荪","《再生》",1946,"上海",2
"张东荪","《文萃》",1946,"上海",2
"张中府","《民主(上海)》",1946,"上海",2
"张印堂","《观察》",1946,"上海",2
"张君劢","《民主(上海)》",1946,"上海",2
"张大雷","《民主(上海)》",1946,"上海",2
"张学良","《周报(上海1945)》",1946,"上海",2
"张文元","《中华论坛》",1946,"重庆",2
"张文元","《周报(上海1945)》",1946,"上海",2
"张絅伯","《民主(上海)》",1946,"上海",2
"张若达","《周报(上海1945)》",1946,"上海",2
"张西超","《民主:桂林版》",1946,"桂林",2
"张铁生","《光明报》",1946,"香港",2
"张铁生","《文萃》",1946,"上海",2
"张锡昌","《民主:桂林版》",1946,"桂林",2
"彭泽民","《中华论坛》",1946,"重庆",2
"彼得洛夫","《时代杂志》",1946,"上海",2
"徐寅初","《民主:桂林版》",1946,"桂林",2
"徐调孚","《周报(上海1945)》",1946,"上海",2
"念青","《文萃》",1946,"上海",2
"怀湘","《文萃》",1946,"上海",2
"怀瑾","《民主周刊(昆明)》",1946,"昆明",2
"思粤","《观察》",1946,"上海",2
"戴镏龄","《观察》",1946,"上海",2
"拉斯基","《再生》",1946,"上海",2
"拾风","《周报(上海1945)》",1946,"上海",2
"摩斯","《文萃》",1946,"上海",2
"文安","《正报》",1946,"香港",2
"文幼章","《文萃》",1946,"上海",2
"斯维尔特洛夫","《时代杂志》",1946,"上海",2
"方治平","《民主(上海)》",1946,"上海",2
"施复亮","《文萃》",1946,"上海",2
"昆明一记者","《文萃》",1946,"上海",2
"普森","《民主(上海)》",1946,"上海",2
"曹增之","《中央周刊》",1946,"南京",2
"曾彦修","《正报》",1946,"香港",2
"曾资生","《中央周刊》",1946,"南京",2
"木天","《民主:桂林版》",1946,"桂林",2
"李俞","《周报(上海1945)》",1946,"上海",2
"李启","《文萃》",1946,"上海",2
"李存傑","《中央周刊》",1946,"南京",2
"李宗黄","《中央周刊》",1946,"南京",2
"李广田","《观察》",1946,"上海",2
"李普","《中华论坛》",1946,"重庆",2
"李浩培","《观察》",1946,"上海",2
"李清悚","《中央周刊》",1946,"南京",2
"李瑛","《正报》",1946,"香港",2
"李鼎芳","《中央周刊》",1946,"南京",2
"杜守素","《中华论坛》",1946,"重庆",2
"杜律斯","《再生》",1946,"上海",2
"杨刚","《文萃》",1946,"上海",2
"杨增福","《民主周刊(昆明)》",1946,"昆明",2
"杨宁","《民主周刊(昆明)》",1946,"昆明",2
"杨弘","《民主:桂林版》",1946,"桂林",2
"杨毓滋","《再生》",1946,"上海",2
"林慧","《民主周刊(北平)》",1946,"北平",2
"林焕平","《中华论坛》",1946,"重庆",2
"林焕平","《文萃》",1946,"上海",2
"林砺儒","《文萃》",1946,"上海",2
"林砺儒","《民主:桂林版》",1946,"桂林",2
"林莽","《周报(上海1945)》",1946,"上海",2
"林萼","《中华论坛》",1946,"重庆",2
"林间","《正报》",1946,"香港",2
"柯席夫尼柯夫","《时代杂志》",1946,"上海",2
"柯灵","《周报(上海1945)》",1946,"上海",2
"柳亚子","《时代杂志》",1946,"上海",2
"柳梢月","《正报》",1946,"香港",2
"梁筱中","《中央周刊》",1946,"南京",2
"梁香","《时代杂志》",1946,"上海",2
"梁鼎","《正报》",1946,"香港",2
"梅湜","《民主(上海)》",1946,"上海",2
"梅滨","《文萃》",1946,"上海",2
"梅郎","《中央周刊》",1946,"南京",2
"欧阳山尊","《文萃》",1946,"上海",2
"武子","《民主:桂林版》",1946,"桂林",2
"毛以亨","《再生》",1946,"上海",2
"毛起__","《中央周刊》",1946,"南京",2
"水夫","《时代杂志》",1946,"上海",2
"求思诀","《民主(上海)》",1946,"上海",2
"江峰","《中建》",1946,"上海",2
"江洋","《正报》",1946,"香港",2
"江苇","《文萃》",1946,"上海",2
"沈燕谋","《民主(上海)》",1946,"上海",2
"波浪","《民主:桂林版》",1946,"桂林",2
"波美朗采夫","《时代杂志》",1946,"上海",2
"泰勒","《时代杂志》",1946,"上海",2
"洛如","《民主:桂林版》",1946,"桂林",2
"洪深","《周报(上海1945)》",1946,"上海",2
"洪遒","《文萃》",1946,"上海",2
"浮天","《民主:桂林版》",1946,"桂林",2
"海啸","《中央周刊》",1946,"南京",2
"湘文","《国讯》",1946,"上海",2
"潘大逵","《民主周刊(北平)》",1946,"北平",2
"潘星照","《中建》",1946,"上海",2
"特莱依宁","《时代杂志》",1946,"上海",2
"狄超白","《光明报》",1946,"香港",2
"王知白","《中央周刊》",1946,"南京",2
"珂田","《周报(上海1945)》",1946,"上海",2
"瑜伽","《中央周刊》",1946,"南京",2
"甘杜","《民主周刊(昆明)》",1946,"昆明",2
"田水","《民主(重庆)》",1946,"重庆",2
"田汉","《时代杂志》",1946,"上海",2
"田汝康","《再生》",1946,"上海",2
"申公","《文萃》",1946,"上海",2
"白浪","《中央周刊》",1946,"南京",2
"盛胜","《中央周刊》",1946,"南京",2
"石仁","《民主周刊(昆明)》",1946,"昆明",2
"石挥","《周报(上海1945)》",1946,"上海",2
"祁文英","《正报》",1946,"香港",2
"祝唯一","《中建》",1946,"上海",2
"秦柳方","《国讯》",1946,"上海",2
"秦牧","《中华论坛》",1946,"重庆",2
"程梯云","《中建》",1946,"上海",2
"章回","《文萃》",1946,"上海",2
"索柯洛夫","《时代杂志》",1946,"上海",2
"紫槿","《民主(上海)》",1946,"上海",2
"纯青","《文萃》",1946,"上海",2
"绀弩","《文萃》",1946,"上海",2
"维克多洛夫","《时代杂志》",1946,"上海",2
"维斯鸟夫","《时代杂志》",1946,"上海",2
"绿青","《文萃》",1946,"上海",2
"编者","《中建》",1946,"上海",2
"翁逸之","《周报(上海1945)》",1946,"上海",2
"育羣","《中央周刊》",1946,"南京",2
"胡愈之","《周报(上海1945)》",1946,"上海",2
"胡曲园","《周报(上海1945)》",1946,"上海",2
"胡笛","《文萃》",1946,"上海",2
"胡绳","《民主(上海)》",1946,"上海",2
"胡钊","《民主周刊(昆明)》",1946,"昆明",2
"胡风","《周报(上海1945)》",1946,"上海",2
"苏牧","《时代杂志》",1946,"上海",2
"茅盾","《民主(上海)》",1946,"上海",2
"莊智焕","《观察》",1946,"上海",2
"莎吉娘","《时代杂志》",1946,"上海",2
"莫尔查叶夫","《时代杂志》",1946,"上海",2
"萧军","《文萃》",1946,"上海",2
"萧冰","《中建》",1946,"上海",2
"萧孝嵘","《中央周刊》",1946,"南京",2
"葆全","《时代杂志》",1946,"上海",2
"葛罗米柯","《时代杂志》",1946,"上海",2
"蒋君章","《中央周刊》",1946,"南京",2
"蒋天佐","《民主(上海)》",1946,"上海",2
"蒋愈之","《时代杂志》",1946,"上海",2
"蒋炳贤","《中央周刊》",1946,"南京",2
"蒙沙","《文萃》",1946,"上海",2
"薛尔盖叶华","《时代杂志》",1946,"上海",2
"许傑","《民主(上海)》",1946,"上海",2
"许力村","《时代杂志》",1946,"上海",2
"许广平","《文萃》",1946,"上海",2
"许广平","《时代杂志》",1946,"上海",2
"诺斯","《民主:桂林版》",1946,"桂林",2
"谢东平","《中央周刊》",1946,"南京",2
"谢尔盖叶夫","《时代杂志》",1946,"上海",2
"贺绿汀","《文萃》",1946,"上海",2
"贺青","《文萃》",1946,"上海",2
"赵元浩","《光明报》",1946,"香港",2
"赵捷民","《中央周刊》",1946,"南京",2
"越缨","《文萃》",1946,"上海",2
"达史","《光明报》",1946,"香港",2
"邓初民","《民主:桂林版》",1946,"桂林",2
"邓初民","《民主周刊(昆明)》",1946,"昆明",2
"邵景康","《中建》",1946,"上海",2
"郁坚","《中央周刊》",1946,"南京",2
"郭洛文","《时代杂志》",1946,"上海",2
"郭生","《周报(上海1945)》",1946,"上海",2
"郭生","《时代杂志》",1946,"上海",2
"郭生","《民主(上海)》",1946,"上海",2
"醒民","《再生》",1946,"上海",2
"野叟","《民主(上海)》",1946,"上海",2
"金家秀","《文萃》",1946,"上海",2
"金重","《中央周刊》",1946,"南京",2
"金铃","《正报》",1946,"香港",2
"闻一多","《民主周刊(昆明)》",1946,"昆明",2
"阿杨","《民主(上海)》",1946,"上海",2
"阿莱克塞耶夫","《时代杂志》",1946,"上海",2
"陈友松","《观察》",1946,"上海",2
"陈时臬","《文萃》",1946,"上海",2
"陈时臬","《时代杂志》",1946,"上海",2
"陈本端","《中央周刊》",1946,"南京",2
"陈此生","《光明报》",1946,"香港",2
"陈烟桥","《时代杂志》",1946,"上海",2
"陈衡哲","《观察》",1946,"上海",2
"陈锺浩","《中央周刊》",1946,"南京",2
"陈闲","《民主:桂林版》",1946,"桂林",2
"非昔","《民主(上海)》",1946,"上海",2
"顾兹明诺夫","《时代杂志》",1946,"上海",2
"顾德雷伐蒂赫","《时代杂志》",1946,"上海",2
"马可宁","《时代杂志》",1946,"上海",2
"马哲民","《文萃》",1946,"上海",2
"高名凯","《观察》",1946,"上海",2
"高觉敷","《观察》",1946,"上海",2
"鲁林","《中央周刊》",1946,"南京",2
"鲁金","《中央周刊》",1946,"南京",2
"黄雨秋","《民主周刊(昆明)》",1946,"昆明",2
"黎洪","《光明报》",1946,"香港",2
"黎纬北","《文萃》",1946,"上海",2
"默君","《民主:桂林版》",1946,"桂林",2
"（缅甸）Saw_Tun","《中央周刊》",1946,"南京",2
"（美）福斯特","《文萃》",1946,"上海",2
"（苏）卢敬珂","《时代杂志》",1946,"上海",2
"（苏）莫洛托夫","《时代杂志》",1946,"上海",2
"A.K.","《中建》",1946,"上海",1
"Andrc_Visson","《中央周刊》",1946,"南京",1
"Arnold_Burnett","《中央周刊》",1946,"南京",1
"Blanter，M.","《文萃》",1946,"上海",1
"C.L.","《民主周刊(北平)》",1946,"北平",1
"Canning，C.J.","《文萃》",1946,"上海",1
"Canning，C.L.","《文萃》",1946,"上海",1
"Chapman，A.","《文萃》",1946,"上海",1
"Emery_Reves","《中央周刊》",1946,"南京",1
"Fielding，T.H.","《文萃》",1946,"上海",1
"Field，F.V.","《正报》",1946,"香港",1
"G.E.","《时代杂志》",1946,"上海",1
"Grary，W.","《民主(上海)》",1946,"上海",1
"Hans_Benclix","《中央周刊》",1946,"南京",1
"Holland，W.H.","《文萃》",1946,"上海",1
"L·柏罗特","《民主周刊(昆明)》",1946,"昆明",1
"MK","《周报(上海1945)》",1946,"上海",1
"Malcolm_Burr","《中央周刊》",1946,"南京",1
"Shostakovich，D.","《文萃》",1946,"上海",1
"Stein，G.","《中华论坛》",1946,"重庆",1
"V._B._Wigglesworth","《中央周刊》",1946,"南京",1
"Vayo，I，A.D.","《时代杂志》",1946,"上海",1
"Vayo，T.A.D.","《时代杂志》",1946,"上海",1
"Woodward，E.L.","《再生》",1946,"上海",1
"YT","《文萃》",1946,"上海",1
"__波","《民主:桂林版》",1946,"桂林",1
"__门","《中央周刊》",1946,"南京",1
"一丁","《中央周刊》",1946,"南京",1
"一孔","《民主(上海)》",1946,"上海",1
"一波","《民主周刊(北平)》",1946,"北平",1
"一知","《周报(上海1945)》",1946,"上海",1
"一行","《观察》",1946,"上海",1
"丁丙","《民主周刊(北平)》",1946,"北平",1
"丁丙莉","《民主周刊(北平)》",1946,"北平",1
"丁奋","《解放》",1946,"北平",1
"丁志进","《民主(上海)》",1946,"上海",1
"丁曼","《正报》",1946,"香港",1
"万力","《观察》",1946,"上海",1
"万守义","《观察》",1946,"上海",1
"万来","《民主周刊(昆明)》",1946,"昆明",1
"上海一市民","《文萃》",1946,"上海",1
"不惑","《正报》",1946,"香港",1
"不耳","《周报(上海1945)》",1946,"上海",1
"丕强","《民主周刊(北平)》",1946,"北平",1
"世杞","《文萃》",1946,"上海",1
"丘一中","《中华论坛》",1946,"重庆",1
"丘哲","《中华论坛》",1946,"重庆",1
"丘哲","《光明报》",1946,"香港",1
"东山头人","《周报(上海1945)》",1946,"上海",1
"东方晦之","《光明报》",1946,"香港",1
"东方晦之","《文萃》",1946,"上海",1
"东郭迪吉","《民主周刊(昆明)》",1946,"昆明",1
"东风","《民主(上海)》",1946,"上海",1
"严奇","《周报(上海1945)》",1946,"上海",1
"丫一","《中央周刊》",1946,"南京",1
"丰子恺","《周报(上海1945)》",1946,"上海",1
"临江","《文萃》",1946,"上海",1
"丹尼尔","《时代杂志》",1946,"上海",1
"乃__","《民主(上海)》",1946,"上海",1
"乃鹤","《民主(上海)》",1946,"上海",1
"之的","《观察》",1946,"上海",1
"乐水","《民主周刊(北平)》",1946,"北平",1
"乐里","《文萃》",1946,"上海",1
"乔木","《正报》",1946,"香港",1
"乔木","《解放》",1946,"北平",1
"乡下人","《民主(重庆)》",1946,"重庆",1
"于怀","《文萃》",1946,"上海",1
"于明","《民主(重庆)》",1946,"重庆",1
"于毅夫","《正报》",1946,"香港",1
"于汎","《文萃》",1946,"上海",1
"于陵","《周报(上海1945)》",1946,"上海",1
"于鹤年","《观察》",1946,"上海",1
"云中","《中央周刊》",1946,"南京",1
"云志坚","《正报》",1946,"香港",1
"云林","《时代杂志》",1946,"上海",1
"云野","《观察》",1946,"上海",1
"亚丹","《文萃》",1946,"上海",1
"亦戎","《中央周刊》",1946,"南京",1
"什这","《时代杂志》",1946,"上海",1
"仁柳","《民主(上海)》",1946,"上海",1
"令澳","《中央周刊》",1946,"南京",1
"令狐畏","《周报(上海1945)》",1946,"上海",1
"仰之","《中央周刊》",1946,"南京",1
"仰山","《民主周刊(北平)》",1946,"北平",1
"任叔谨","《民主(上海)》",1946,"上海",1
"任四维","《民主(上海)》",1946,"上海",1
"任民","《民主周刊(北平)》",1946,"北平",1
"任舒平","《中央周刊》",1946,"南京",1
"任远","《民主(上海)》",1946,"上海",1
"任钧","《周报(上海1945)》",1946,"上海",1
"任钧","《文萃》",1946,"上海",1
"伊人","《民主(重庆)》",1946,"重庆",1
"伊仲羊","《民主(上海)》",1946,"上海",1
"伊利奥特·罗斯福","《民主(上海)》",1946,"上海",1
"伊戈斯","《时代杂志》",1946,"上海",1
"伊民","《中华论坛》",1946,"重庆",1
"伊萨珂夫","《时代杂志》",1946,"上海",1
"伍丁","《民主:桂林版》",1946,"桂林",1
"伍丹戈","《文萃》",1946,"上海",1
"伍启元","《文萃》",1946,"上海",1
"伍德昌","《文萃》",1946,"上海",1
"伍德昌","《时代杂志》",1946,"上海",1
"伏尔金","《时代杂志》",1946,"上海",1
"伏龙斯基","《时代杂志》",1946,"上海",1
"伟方","《正报》",1946,"香港",1
"伯侨","《中央周刊》",1946,"南京",1
"佐临","《时代杂志》",1946,"上海",1
"何为","《民主(重庆)》",1946,"重庆",1
"何之","《周报(上海1945)》",1946,"上海",1
"何其芳","《周报(上海1945)》",1946,"上海",1
"何名","《文萃》",1946,"上海",1
"何天","《民主(上海)》",1946,"上海",1
"何家槐","《周报(上海1945)》",1946,"上海",1
"何家槐","《文萃》",1946,"上海",1
"何容","《周报(上海1945)》",1946,"上海",1
"何康平","《民主周刊(昆明)》",1946,"昆明",1
"何思敬","《文萃》",1946,"上海",1
"何思敬","《解放》",1946,"北平",1
"何恕","《民主(上海)》",1946,"上海",1
"何振","《中央周刊》",1946,"南京",1
"何方","《民主周刊(北平)》",1946,"北平",1
"何林","《民主周刊(昆明)》",1946,"昆明",1
"何永佶","《再生》",1946,"上海",1
"何清","《民主周刊(昆明)》",1946,"昆明",1
"何满","《光明报》",1946,"香港",1
"何满子","《文萃》",1946,"上海",1
"何珍吾","《中央周刊》",1946,"南京",1
"何若钧","《中央周刊》",1946,"南京",1
"何锦明","《国讯》",1946,"上海",1
"何香凝","《正报》",1946,"香港",1
"何鲁梅","《时代杂志》",1946,"上海",1
"余伯约","《周报(上海1945)》",1946,"上海",1
"余信华","《中建》",1946,"上海",1
"余审之","《民主(上海)》",1946,"上海",1
"余森强","《文萃》",1946,"上海",1
"佚君","《中央周刊》",1946,"南京",1
"佛利阿特","《再生》",1946,"上海",1
"佛拉基金","《时代杂志》",1946,"上海",1
"俞平清","《民主(上海)》",1946,"上海",1
"俞湘文","《国讯》",1946,"上海",1
"俞白克","《民主(重庆)》",1946,"重庆",1
"倍雷维尔泰洛","《时代杂志》",1946,"上海",1
"倪士林","《中央周刊》",1946,"南京",1
"倪平","《再生》",1946,"上海",1
"傅亮","《中建》",1946,"上海",1
"傅孟真","《文萃》",1946,"上海",1
"傅岩","《文萃》",1946,"上海",1
"傅彬然","《文萃》",1946,"上海",1
"傅菊人","《中建》",1946,"上海",1
"傅雷","《周报(上海1945)》",1946,"上海",1
"傅雷","《民主(上海)》",1946,"上海",1
"储景良","《中央周刊》",1946,"南京",1
"元民","《中建》",1946,"上海",1
"光旦","《观察》",1946,"上海",1
"光雨","《文萃》",1946,"上海",1
"克士","《周报(上海1945)》",1946,"上海",1
"克汀","《中华论坛》",1946,"重庆",1
"克菲","《正报》",1946,"香港",1
"克鲁普斯卡亚","《时代杂志》",1946,"上海",1
"全云","《时代杂志》",1946,"上海",1
"全慰天","《观察》",1946,"上海",1
"公南","《中建》",1946,"上海",1
"公孙求知","《文萃》",1946,"上海",1
"公孙龙","《文萃》",1946,"上海",1
"公彦","《文萃》",1946,"上海",1
"公隼","《周报(上海1945)》",1946,"上海",1
"公隼","《文萃》",1946,"上海",1
"兴隆","《文萃》",1946,"上海",1
"其善","《光明报》",1946,"香港",1
"其玉","《周报(上海1945)》",1946,"上海",1
"兼平","《正报》",1946,"香港",1
"兼济","《文萃》",1946,"上海",1
"农慕之","《民主(上海)》",1946,"上海",1
"冠英","《民主周刊(北平)》",1946,"北平",1
